Displacement,Force
0.0,0.9332343313320227
0.202020202020202,1.3809632067804483
0.4040404040404044,1.8676139729688608
0.606060606060606,2.3737630236794165
0.8080808080808084,2.9203812044072137
1.01010101010101,3.511364871135227
1.2121212121212124,4.139728608115049
1.414141414141414,4.804880523627074
1.6161616161616164,5.507302693602694
1.818181818181818,6.2300074182503
2.0202020202020203,6.967466506089534
2.222222222222222,7.693505525676923
2.4242424242424243,8.436543956228956
2.626262626262626,9.165910676352263
2.8282828282828283,9.894842985409651
3.0303030303030307,10.61227319836786
3.2323232323232323,11.338296458841286
3.4343434343434347,12.0896721661055
3.6363636363636362,12.833273257147747
3.8383838383838387,13.573504238816739
4.04040404040404,14.315659652992926
4.242424242424242,15.07152886035496
4.444444444444445,15.816298275360118
4.646464646464645,16.577937881641265
4.848484848484848,17.358131958105645
5.05050505050505,18.15106726918306
5.252525252525253,18.92856468710089
5.454545454545453,19.749826071055377
5.656565656565656,20.566724500329105
5.858585858585858,21.401555741016722
6.0606060606060606,22.24317053143947
6.262626262626263,23.095989024750427
6.464646464646464,23.973127383616013
6.666666666666666,24.856891534869444
6.8686868686868685,25.755639984641743
7.070707070707071,26.680757328843995
7.272727272727272,27.611425677830937
7.474747474747474,28.55449790280298
7.6767676767676765,29.52757134091745
7.878787878787879,30.513322678539783
8.08080808080808,31.507929494866556
8.282828282828282,32.52172174855903
8.484848484848484,33.5636320962193
8.686868686868687,34.63368363760011
8.888888888888888,35.7048084947839
9.09090909090909,36.796505373430385
9.292929292929292,37.90932002205968
9.494949494949495,39.04203976488045
9.696969696969697,40.18981425786689
9.898989898989898,41.3552583048486
10.1010101010101,42.55248853388162
10.303030303030303,43.76688605351763
10.505050505050505,44.98947345292
10.707070707070706,46.24315410650763
10.909090909090908,47.513486309523806
11.11111111111111,48.79756026936027
11.313131313131313,50.08835773950801
11.515151515151514,51.42018597820308
11.717171717171716,52.75415654824102
11.919191919191919,54.101325606641126
12.121212121212121,55.47630255280074
12.323232323232322,56.85955429002669
12.525252525252526,58.2521240736805
12.727272727272727,59.641391483803545
12.929292929292927,61.05625937653368
13.131313131313131,62.4563404276685
13.333333333333332,63.831142548289904
13.535353535353536,65.20371518575587
13.737373737373737,66.5843461452598
13.939393939393938,67.4318
14.141414141414142,67.4318
14.343434343434343,67.4318
14.545454545454543,67.4318
14.747474747474747,67.4318
14.949494949494948,67.4318
15.151515151515152,67.4318
15.353535353535353,67.4318
15.555555555555554,67.4318
15.757575757575758,67.4318
15.959595959595958,67.4318
16.161616161616163,67.4318
16.363636363636363,67.4318
