0.00000000,-0.00000000
0.05050495,0.02120512
0.10101030,0.04236386
0.15151526,0.06347916
0.20202021,0.08454944
0.25252515,0.10557432
0.30303052,0.12655370
0.35353547,0.14748704
0.40404120,0.16837470
0.45454538,0.18921559
0.50504953,0.21001028
0.55555767,0.23076037
0.60606182,0.25146255
0.65656596,0.27211842
0.70707011,0.29272804
0.75757426,0.31329137
0.80808240,0.33381003
0.85858661,0.35428086
0.90909076,0.37470546
0.95959491,0.39508390
1.01010299,0.41541782
1.06060719,0.43570402
1.11111128,0.45594421
1.16161549,0.47613838
1.21211970,0.49628663
1.26262784,0.51639062
1.31313193,0.53644717
1.36363614,0.55645794
1.41414022,0.57642299
1.46464837,0.59634405
1.51515257,0.61621791
1.56565666,0.63604635
1.61616087,0.65582931
1.66666901,0.67556846
1.71717322,0.69526076
1.76767731,0.71490782
1.81818151,0.73450977
1.86868560,0.75406665
1.91919374,0.77358001
1.96969795,0.79304695
2.02020216,0.81246907
2.07070613,0.83184636
2.12121439,0.85118055
2.17171860,0.87046856
2.22222257,0.88971204
2.27272677,0.90891099
2.32323098,0.92806566
2.37373924,0.94717747
2.42424321,0.96624357
2.47474742,0.98526549
2.52525163,1.00424337
2.57575965,1.02317882
2.62626386,1.04206872
2.67676806,1.06091499
2.72727227,1.07971740
2.77778029,1.09847760
2.82828450,1.11719286
2.87878871,1.13586450
2.92929292,1.15449286
2.97979689,1.17307782
3.03030515,1.19162095
3.08080935,1.21011949
3.13131332,1.22857499
3.18181753,1.24698746
3.23232579,1.26535845
3.28282976,1.28368509
3.33333397,1.30196905
3.38383818,1.32021046
3.43434238,1.33840919
3.48485041,1.35656679
3.53535461,1.37468064
3.58585882,1.39275205
3.63636303,1.41078138
3.68687105,1.42876983
3.73737526,1.44671488
3.78787947,1.46461785
3.83838344,1.48247898
3.88889170,1.50029957
3.93939590,1.51807714
3.98990011,1.53581297
